31702,"Alexania, GO",-16.0834049,-48.5077803
31003,"Alto Paraiso de Goias, GO",-14.1304779,-47.5100161
32017,"Alvorada do Norte, GO",-14.483911,-46.4959897
32360,"Anapolis, GO",-16.3332828,-48.9525756
31873,"Anicuns, GO",-16.4606451,-49.9572265
32622,"Aruana, GO",-14.9162439,-51.0715692
32336,"Barragem Cachoeira Dourada, GO",-18.5022993,-49.4912546
32358,"Britania, GO",-15.2427599,-51.1602061
32357,"Caldas Novas, GO",-17.745,-48.625
32380,"Canastra I, GO",-15.565725,-49.9365076
32355,"Catalao, GO",-18.1702546,-47.9447082
32350,"Ceres, GO",-15.3103568,-49.6032054
32359,"Chapadao do Ceu, GO",-18.3951972,-52.6670783
32481,"Cristalina, GO",-16.7680599,-47.6133427
32399,"Estrada GO-56, GO",-16.5724629,-49.484004
31707,"Fazenda Cachoeira, GO",-15.8739402,-48.5662758
31708,"Fazenda Palmital, GO",-16.2260895,-49.2633301
32353,"Flores de Goias, GO",-14.4580291,-47.0395396
32485,"Goiania, GO",-16.680882,-49.2532691
32483,"Goiatuba, GO",-18.0154577,-49.3640591
32352,"Ipora, GO",-16.4407981,-51.1181188
32351,"Itaberai, GO",-16.0205509,-49.8060341
32349,"Itumbiara, GO",-18.4135862,-49.2172596
32354,"JANDAIA, GO",-17.0479665,-50.1475485
32484,"Jatai, GO",-17.8856178,-51.7202967
32340,"Luiz Alves, GO",-13.2147049,-50.5788962
31700,"Luziania, GO",-16.2535456,-47.9500276
31704,"Luziania, GO",-16.2535456,-47.9500276
32345,"MINEIROS, GO",-17.5653879,-52.5536721
32348,"Montes Claros de Goias, GO",-16.0059459,-51.3978781
32347,"Palmeiras de Goias, GO",-16.8102393,-49.9234165
32733,"Pires do Rio, GO",-17.3005708,-48.2793194
32346,"Porangatu, GO",-13.444663,-49.1423569
32356,"Quirinopolis, GO",-18.4471859,-50.4546981
32344,"Rio Verde, GO",-17.7921255,-50.9191219
32343,"Santa Helena, GO",-18.4084168,-49.2769745
31701,"Santo Antonio do Descoberto, GO",-15.9465415,-48.2616527
32731,"Sao Simao, GO",-18.9939882,-50.5463828
32342,"Vianopolis, GO",-16.7475869,-48.5131735
32341,"Vicentinopolis, GO",-17.7353689,-49.8040525
31972,"Acailandia, MA",-4.9515026,-47.500732
32573,"Alcantara, MA",-2.4084996,-44.4174143
32252,"Alto Turi, MA",-2.896479,-45.634779
32256,"Bacabal, MA",-4.2318132,-44.781167
32634,"Barao de Grajau, MA",-6.7542591,-43.0263477
32255,"Barra do Corda, MA",-5.496823,-45.248496
30879,"Barra do Corda, MA",-5.496823,-45.248496
30944,"Barreirinhas, MA",-2.7541271,-42.8259693
32624,"Carolina, MA",-7.3313437,-47.4738762
32305,"Carolina, MA",-7.3313437,-47.4738762
31964,"Caxias, MA",-4.8654201,-43.353664
30880,"Chapadinha, MA",-3.7416803,-43.3548006
32260,"Codo, MA",-4.455623,-43.892354
32002,"Coroata, MA",-4.1282283,-44.1360269
30940,"Estreito, MA",-6.5583016,-47.4432212
32257,"Grajau II, MA",-5.8154034,-46.1361454
30943,"Itapecuru Mirim, MA",-3.3973569,-44.3560724
31970,"Loreto, MA",-7.08562,-45.1397421
32259,"Mirador, MA",-6.3703992,-44.3621057
30881,"Pedreiras, MA",-4.5687989,-44.6003029
32005,"Pinheiro, MA",-2.5270459,-45.0866463
32253,"Ponte BR-222, MA",-3.0182613,-43.8549834
31971,"Riachao, MA",-7.3642557,-46.6226095
30883,"Riacho Feio, MA",-5.9949707,-38.7088751
31054,"Santa Ines, MA",-3.6647821,-45.3826869
32001,"Santa Ines, MA",-3.6647821,-45.3826869
30884,"Sao Benedito do Rio Preto, MA",-3.3306675,-43.5264074
30942,"Sao Domingos Azeitao, MA",-6.810868,-44.6445713
32006,"Sao Domingos Maranhao, MA",-5.5799743,-44.3841617
30941,"Sao Joao dos Patos, MA",-6.4934,-43.703623
32003,"Sao Luis, MA",-2.5295265,-44.2963942
31878,"Sitio Novo, MA",-5.881254,-46.7017184
31965,"Sitio Novo, MA",-5.881254,-46.7017184
31875,"Sitio Novo, MA",-5.881254,-46.7017184
31876,"Tuntum, MA",-5.2630885,-44.6448502
32004,"Urbano Santos, MA",-3.2036233,-43.3929106
30882,"Ze Doca, MA",-3.270145,-45.655344
31744,"Andrelandia, MG",-21.739722,-44.308889
32506,"Andrequice, MG",-18.2787106,-44.9840444
32502,"Aracuai, MG",-16.8484451,-42.0661868
32334,"Araxa, MG",-19.6009149,-46.940923
32513,"Belo Horizonte, MG",-19.9227318,-43.9450948
32734,"Capim Branco, MG",-19.548333,-44.133056
32508,"Caratinga, MG",-19.7900887,-42.140533
32615,"Caratinga, MG",-19.7900887,-42.140533
32728,"Careacu, MG",-22.0434124,-45.6995247
32657,"Cataguases, MG",-21.387426,-42.6957219
32669,"Ferros, MG",-19.234984,-43.019542
32668,"Governador Valadares, MG",-18.8698882,-41.9459383
31929,"Honoropolis, MG",-19.5748861,-50.0269568
32507,"Ipatinga, MG",-19.4777807,-42.5270802
32675,"Itira, MG",-16.7522911,-42.0317629
32501,"Jaiba, MG",-15.3373744,-43.6734439
32673,"Jequitinhonha, MG",-16.4335098,-41.0035557
32644,"Juvenilia, MG",-14.2660795,-44.1618528
32511,"Lavras, MG",-21.2425512,-44.9991978
32510,"Leopoldina, MG",-21.5314282,-42.6403534
32396,"Macaia, MG",-21.08725,-44.9078351
32526,"Machado, MG",-21.6762861,-45.9211696
32670,"Mario de Carvalho, MG",-21.770843,-43.3215776
32503,"Montes Claros, MG",-16.7495727,-43.8687268
32519,"Nanuque, MG",-17.8393915,-40.3494631
32645,"Novo Porto 2, MG",-16.5288956,-41.2936547
32505,"Paracatu, MG",-17.2174056,-46.8707514
32736,"Patos de Minas, MG",-18.6041453,-46.5096698
32504,"Pirapora, MG",-17.3493765,-44.9507904
32671,"Ponte Nova, MG",-20.4164353,-42.90878
32658,"Rio Novo, MG",-21.4753189,-43.1250813
31930,"Santa fe de Minas, MG",-16.689174,-45.4139828
32617,"Santa Rita de Minas, MG",-19.8745404,-42.1325122
31746,"Santa Rita do Sapucai, MG",-22.2486968,-45.7064507
32646,"Sao Romao, MG",-16.3687716,-45.0678597
31745,"Tres Coracoes, MG",-21.695625,-45.2543675
32616,"Ubaporanga, MG",-19.6344637,-42.1073048
32509,"Vicosa, MG",-20.7538586,-42.8815888
32667,"Vila Matias, MG",-18.3978494,-41.9507381
30875,"Amambai, MS",-23.1082701,-55.2284854
32685,"Aquidauana, MS",-20.473969,-55.7821375
30876,"Aquidauana, MS",-20.473969,-55.7821375
31950,"Campo Grande, MS",-20.4640173,-54.6162947
30877,"Cassilandia, MS",-19.1128242,-51.7345354
31949,"Corumba, MS",-19.0016365,-57.6534316
31951,"Coxim, MS",-18.504915,-54.7450251
32740,"Coxim, MS",-18.504915,-54.7450251
32688,"Coxim, MS",-18.504915,-54.7450251
32714,"Ivinhema I, MS",-22.302254,-53.8276006
31953,"Jardim, MS",-21.479941,-56.148902
32689,"Ladario, MS",-19.0036585,-57.6028285
31952,"Navirai, MS",-23.0622152,-54.2018319
32719,"Porto Caiua, MS",-23.2596498,-53.7128481
32742,"Porto Esperanca, MS",-20.0320769,-57.3202905
32684,"Porto Esperanca, MS",-20.0320769,-57.3202905
32683,"Porto Murtinho, MS",-21.698078,-57.883586
32743,"Porto Murtinho, MS",-21.698078,-57.883586
32690,"Sao Francisco, MS",-20.4458103,-54.6144674
31932,"Alta Floresta, MT",-9.8698547,-56.0834993
32580,"Aragarcas, MT",-15.6560112,-56.1428217
32623,"Barra do Garcas, MT",-15.8916033,-52.2615413
32699,"Barra dos Bugres, MT",-28.0837183,-49.1646338
32738,"Caceres, MT",-16.0644068,-57.6878972
32698,"Caceres, MT",-16.0644068,-57.6878972
32197,"Cachoeirao, MT",-14.383716,-54.490758
32377,"Concisa, MT",-9.8171598,-60.6897774
32169,"Concisa (9), MT",-9.8171598,-60.6897774
32218,"Consul (14), MT",-12.2392594,-54.2754558
32590,"Cuiaba, MT",-15.5986686,-56.0991301
32741,"Cuiaba, MT",-15.5986686,-56.0991301
32695,"Cuiaba, MT",-15.5986686,-56.0991301
32217,"Fazenda Itaguacu, MT",-13.1401986,-54.4433606
32191,"Fazenda Tombador, MT",-11.7166672,-58.0480576
32188,"Fazenda Tucunare, MT",-13.4722705,-58.8670949
32190,"Fontanilhas, MT",-11.3355378,-58.3414109
32166,"Humboldt, MT",-26.4267153,-49.24747
32219,"Passagem BR-080, MT",-15.5657937,-56.1425536
32694,"Porto Cercado, MT",-16.3990697,-56.4369939
32697,"Porto Conceicao, MT",-17.1428021,-57.3590733
32595,"Porto dos Gauchos, MT",-11.532999,-57.413233
32193,"Porto dos Gauchos, MT",-11.532999,-57.413233
32195,"Porto Roncador, MT",-13.585333,-55.280218
32739,"Rondonopolis, MT",-16.4603533,-54.6397099
32696,"Rosario Oeste, MT",-14.825938,-56.42357
32201,"Santa Rosa, MT",-16.0480941,-57.6779341
32620,"Sao Felix do Araguaia, MT",-11.6170646,-50.6667246
32692,"Sao Jeronimo, MT",-15.4466339,-55.8656395
31931,"Tangara da Serra, MT",-14.6213903,-57.4907268
32196,"Teles Pires, MT",-9.8329511,-55.7024525
32189,"Utiariti, MT",-13.0262164,-58.2816351
32240,"Xavantina, MT",-14.313889,-53.675873
32202,"Acari BR-230, PA",-1.5951983,-47.5514533
32228,"Aldeia Bacaja, PA",-4.9153741,-51.4296768
32224,"Aldeia Bau, PA",-7.3458643,-54.8203579
